Date,AAPL,MSFT,GOOGL,AMZN,NVDA,TSLA,META,SPY
2017-04-04,33.480712890625,59.491676330566406,42.3088264465332,45.34149932861328,2.4850478172302246,20.246667861938477,140.74684143066406,204.75099182128906
2017-04-05,33.307254791259766,59.33780288696289,42.127201080322266,45.4640007019043,2.466554641723633,19.666667938232422,140.86602783203125,204.1422882080078
2017-04-06,33.224002838134766,59.491676330566406,41.93812942504883,44.91400146484375,2.4845550060272217,19.913333892822266,140.19073486328125,204.71621704101562
2017-04-07,33.14999771118164,59.446414947509766,41.789249420166016,44.74399948120117,2.473952054977417,20.16933250427246,139.80343627929688,204.50753784179688
2017-04-10,33.11069107055664,59.310646057128906,41.76940155029297,45.35200119018555,2.41082763671875,20.826000213623047,140.06163024902344,204.62928771972656
2017-04-11,32.754539489746094,59.265377044677734,41.67908477783203,45.11800003051758,2.419457197189331,20.58066749572754,138.94937133789062,204.38583374023438
2017-04-12,32.79383850097656,59.03912353515625,41.75749206542969,44.811500549316406,2.399484634399414,19.78933334350586,138.61175537109375,203.49020385742188
2017-04-13,32.62039566040039,58.78568649291992,41.693965911865234,44.23350143432617,2.354607105255127,20.266666412353516,138.42306518554688,202.16856384277344
2017-04-17,32.80078887939453,59.265377044677734,42.43586730957031,45.0994987487793,2.4468274116516113,20.09600067138672,140.43899536132812,203.9597930908203
2017-04-18,32.655086517333984,59.183937072753906,42.379295349121094,45.18899917602539,2.448307752609253,20.016666412353516,139.98216247558594,203.35110473632812
2017-04-19,32.534828186035156,58.867149353027344,42.50434875488281,44.959999084472656,2.4579238891601562,20.368000030517578,141.28309631347656,202.9772186279297
2017-04-20,32.94186019897461,59.283512115478516,42.68151092529297,45.10300064086914,2.4968841075897217,20.167333602905273,142.80247497558594,204.62928771972656
2017-04-21,32.902549743652344,60.09807205200195,42.62542724609375,44.92649841308594,2.5072410106658936,20.373332977294922,142.68331909179688,203.97715759277344
2017-04-24,33.21937942504883,61.12083053588867,43.616939544677734,45.37049865722656,2.538557291030884,20.53533363342285,144.4608917236328,206.22047424316406
2017-04-25,33.42521286010742,61.47380065917969,44.10873031616211,45.38100051879883,2.5826940536499023,20.91933250427246,145.47384643554688,207.42042541503906
2017-04-26,33.2286262512207,61.392356872558594,44.12361526489258,45.464500427246094,2.5649404525756836,20.67799949645996,145.54331970214844,207.2899627685547
2017-04-27,33.254066467285156,61.79058837890625,44.23775100708008,45.91899871826172,2.604887008666992,20.575332641601562,146.6754150390625,207.4638671875
2017-04-28,33.2216911315918,61.962562561035156,45.87935256958008,46.2495002746582,2.571845293045044,20.937999725341797,149.2077178955078,207.01170349121094
2017-05-01,33.89930725097656,62.82240295410156,46.291229248046875,47.4114990234375,2.6295454502105713,21.52199935913086,151.40240478515625,207.53338623046875
2017-05-02,34.114383697509766,62.722869873046875,46.50313186645508,47.34700012207031,2.5516250133514404,21.25933265686035,151.72019958496094,207.61166381835938
2017-05-03,34.01032257080078,62.52372741699219,47.06687545776367,47.05149841308594,2.5706117153167725,20.73466682434082,150.7469940185547,207.35948181152344
2017-05-04,33.88774108886719,62.27934265136719,47.37802505493164,46.87649917602539,2.560748815536499,19.69733238220215,149.80357360839844,207.60301208496094
2017-05-05,34.44973373413086,62.4513053894043,47.15768814086914,46.70750045776367,2.56099534034729,20.55666732788086,149.1978302001953,208.42031860351562
2017-05-08,35.3863639831543,62.39701461791992,47.57503890991211,47.45199966430664,2.534118175506592,20.479333877563477,150.0121307373047,208.38555908203125
2017-05-09,35.61301040649414,62.487525939941406,47.476776123046875,47.64099884033203,2.5383105278015137,21.417333602905273,149.43614196777344,208.19424438476562
2017-05-10,35.44418716430664,62.73188781738281,47.38398361206055,47.4474983215332,2.9907877445220947,21.681333541870117,149.24745178222656,208.568115234375
2017-05-11,35.75071334838867,61.962562561035156,47.43608856201172,47.38100051879883,3.1192562580108643,21.540000915527344,148.9991912841797,208.14205932617188
2017-05-12,36.250003814697266,61.89017105102539,47.398868560791016,48.067501068115234,3.1535308361053467,21.65399932861328,149.2871856689453,207.7942657470703
2017-05-15,36.15709686279297,61.93541717529297,47.60133743286133,47.89849853515625,3.311836004257202,21.058666229248047,149.1481475830078,208.94207763671875
2017-05-16,36.10368347167969,63.182491302490234,47.868812561035156,48.30350112915039,3.373481512069702,21.134000778198242,148.7410125732422,208.750732421875
2017-05-17,34.891483306884766,61.42567443847656,46.75522994995117,47.237998962402344,3.149338960647583,20.407333374023438,143.84519958496094,205.04666137695312
2017-05-18,35.42328643798828,61.635009765625,47.168609619140625,47.92449951171875,3.281259536743164,20.87066650390625,146.6356964111328,205.8727264404297
2017-05-19,35.544036865234375,61.61682891845703,47.37454605102539,47.992000579833984,3.3570399284362793,20.722000122070312,147.0329132080078,207.21168518066406
2017-05-22,35.76000213623047,62.30862808227539,47.842018127441406,48.53350067138672,3.4286248683929443,20.690000534057617,147.211669921875,208.26380920410156
2017-05-23,35.715877532958984,62.518009185791016,48.1635856628418,48.57699966430664,3.3824644088745117,20.257333755493164,147.04287719726562,208.72463989257812
2017-05-24,35.60906219482422,62.59992218017578,48.513938903808594,49.01750183105469,3.420478105545044,20.681333541870117,148.9991912841797,209.21156311035156
2017-05-25,35.73213577270508,63.3736572265625,49.221099853515625,49.66899871826172,3.4128267765045166,21.121999740600586,150.90586853027344,210.21148681640625
2017-05-26,35.671756744384766,63.683170318603516,49.291072845458984,49.78900146484375,3.5011959075927734,21.676000595092773,151.07469177246094,210.16806030273438
2017-05-30,35.68568801879883,64.0927963256836,49.43497848510742,49.834999084472656,3.575988531112671,22.34000015258789,151.3229522705078,209.98544311523438
2017-05-31,35.474369049072266,63.57389831542969,48.9843864440918,49.73099899291992,3.56315279006958,22.733999252319336,150.40936279296875,209.93324279785156
2017-06-01,35.571895599365234,63.81060028076172,49.043941497802734,49.79750061035156,3.56339955329895,22.691333770751953,150.47885131835938,211.6027069091797
2017-06-02,36.09904861450195,65.3216552734375,49.43250274658203,50.33649826049805,3.545626640319824,22.656667709350586,152.54443359375,212.30697631835938
2017-06-05,35.746070861816406,65.79500579833984,49.817588806152344,50.56700134277344,3.6534972190856934,23.154666900634766,152.56431579589844,212.1505126953125
2017-06-06,35.8668212890625,66.01346588134766,49.46029281616211,50.150001525878906,3.636958599090576,23.523332595825195,151.7499542236328,211.47227478027344
2017-06-07,36.0804557800293,65.8951187133789,49.69948959350586,50.503501892089844,3.6808955669403076,23.976667404174805,152.05783081054688,211.86355590820312
2017-06-08,35.99223327636719,65.49461364746094,49.83744430541992,50.51350021362305,3.9479780197143555,24.666667938232422,153.6367950439453,211.96788024902344
2017-06-09,34.59656524658203,64.01085662841797,48.142250061035156,48.91550064086914,3.692744016647339,23.821332931518555,148.562255859375,211.6461944580078
2017-06-12,33.76985549926758,63.519283294677734,47.72986602783203,48.24549865722656,3.701876401901245,23.93400001525879,147.41029357910156,211.6027069091797
2017-06-13,34.041561126708984,64.31122589111328,48.161109924316406,49.03950119018555,3.737175464630127,25.06333351135254,149.6347198486328,212.63743591308594
2017-06-14,33.709468841552734,63.96535110473633,48.0335693359375,48.82350158691406,3.745075225830078,25.37733268737793,149.2077178955078,212.3678741455078
2017-06-15,33.50743865966797,63.6285285949707,47.64897537231445,48.208499908447266,3.7611191272735596,25.022666931152344,148.76084899902344,211.95925903320312
2017-06-16,33.038352966308594,63.71957015991211,47.57155990600586,49.385501861572266,3.742605447769165,24.760000228881836,149.59503173828125,212.00555419921875
2017-06-19,33.98350143432617,64.51151275634766,48.39533615112305,49.75849914550781,3.883305311203003,24.65333366394043,151.80955505371094,213.77049255371094
2017-06-20,33.67464828491211,63.63764953613281,48.086177825927734,49.62950134277344,3.8776280879974365,24.81599998474121,151.19386291503906,212.32876586914062
2017-06-21,33.874351501464844,63.96535110473633,48.56258010864258,50.11149978637695,3.9363760948181152,25.093332290649414,152.8423614501953,212.27638244628906
2017-06-22,33.81862258911133,63.95622253417969,48.464813232421875,50.064998626708984,3.9092235565185547,25.507333755493164,152.33587646484375,212.18026733398438
2017-06-23,33.969573974609375,64.82099151611328,48.934757232666016,50.1870002746582,3.797158718109131,25.56333351135254,153.9943084716797,212.4337158203125
2017-06-26,33.86274719238281,64.20199584960938,48.24000930786133,49.69900131225586,3.7556889057159424,25.166000366210938,152.52456665039062,212.57347106933594
